id,date,store,item,sales
16698,2018-02-18,6,19,30.26012324
16699,2018-02-19,6,19,30.2717391
16700,2018-02-20,6,19,30.2826765
16701,2018-02-21,6,19,30.29297436
16702,2018-02-22,6,19,30.30267032
16703,2018-02-23,6,19,30.31179974
16704,2018-02-24,6,19,30.32039564
16705,2018-02-25,6,19,30.3284893
16706,2018-02-26,6,19,30.3361099
16707,2018-02-27,6,19,30.34328512
16708,2018-02-28,6,19,30.35004104
16709,2018-03-01,6,19,30.35640214
16710,2018-03-02,6,19,30.36239152
16711,2018-03-03,6,19,30.36803088
16712,2018-03-04,6,19,30.37334066
16713,2018-03-05,6,19,30.37834014
16714,2018-03-06,6,19,30.38304746
16715,2018-03-07,6,19,30.38747968
16716,2018-03-08,6,19,30.39165289
16717,2018-03-09,6,19,30.39558221
16718,2018-03-10,6,19,30.3992819
16719,2018-03-11,6,19,30.40276538
16720,2018-03-12,6,19,30.40604529
16721,2018-03-13,6,19,30.40913352
16722,2018-03-14,6,19,30.41204128
16723,2018-03-15,6,19,30.41477911
16724,2018-03-16,6,19,30.41735693
16725,2018-03-17,6,19,30.41978412
16726,2018-03-18,6,19,30.42206945
16727,2018-03-19,6,19,30.42422124
16728,2018-03-20,6,19,30.42624727
16729,2018-03-21,6,19,30.4281549
16730,2018-03-22,6,19,30.42995105
16731,2018-03-23,6,19,30.43164223
16732,2018-03-24,6,19,30.43323458
16733,2018-03-25,6,19,30.43473388
16734,2018-03-26,6,19,30.43614555
16735,2018-03-27,6,19,30.43747473
16736,2018-03-28,6,19,30.43872623
16737,2018-03-29,6,19,30.43990459
16738,2018-03-30,6,19,30.44101409
16739,2018-03-31,6,19,30.44205875
16740,2018-01-01,7,19,25.02766091
16741,2018-01-02,7,19,24.40740979
16742,2018-01-03,7,19,24.14211805
16743,2018-01-04,7,19,24.5311656
16744,2018-01-05,7,19,24.88114917
16745,2018-01-06,7,19,25.08681402
16746,2018-01-07,7,19,25.12517592
16747,2018-01-08,7,19,25.09694892
16748,2018-01-09,7,19,25.07289994
16749,2018-01-10,7,19,25.08250514
16750,2018-01-11,7,19,25.11878268
16751,2018-01-12,7,19,25.16450688
16752,2018-01-13,7,19,25.20709789
16753,2018-01-14,7,19,25.24286082
16754,2018-01-15,7,19,25.27375215
16755,2018-01-16,7,19,25.30304342
16756,2018-01-17,7,19,25.33277996
16757,2018-01-18,7,19,25.36339404
16758,2018-01-19,7,19,25.39441337
16759,2018-01-20,7,19,25.42524651
16760,2018-01-21,7,19,25.4555741
16761,2018-01-22,7,19,25.48536473
16762,2018-01-23,7,19,25.51472573
16763,2018-01-24,7,19,25.54376594
16764,2018-01-25,7,19,25.57253775
16765,2018-01-26,7,19,25.60104346
16766,2018-01-27,7,19,25.62926499
16767,2018-01-28,7,19,25.65718728
16768,2018-01-29,7,19,25.6848064
16769,2018-01-30,7,19,25.71212683
16770,2018-01-31,7,19,25.73915583
16771,2018-02-01,7,19,25.76589954
16772,2018-02-02,7,19,25.79236193
16773,2018-02-03,7,19,25.81854556
16774,2018-02-04,7,19,25.84445258
16775,2018-02-05,7,19,25.87008544
16776,2018-02-06,7,19,25.89544691
16777,2018-02-07,7,19,25.92053998
16778,2018-02-08,7,19,25.94536761
16779,2018-02-09,7,19,25.96993271
16780,2018-02-10,7,19,25.99423805
16781,2018-02-11,7,19,26.01828636
16782,2018-02-12,7,19,26.04208033
16783,2018-02-13,7,19,26.06562265
16784,2018-02-14,7,19,26.08891597
16785,2018-02-15,7,19,26.11196292
16786,2018-02-16,7,19,26.13476613
16787,2018-02-17,7,19,26.15732817
16788,2018-02-18,7,19,26.17965159
16789,2018-02-19,7,19,26.20173891
16790,2018-02-20,7,19,26.22359263
16791,2018-02-21,7,19,26.24521522
16792,2018-02-22,7,19,26.26660913
16793,2018-02-23,7,19,26.28777677
16794,2018-02-24,7,19,26.30872054
16795,2018-02-25,7,19,26.3294428
16796,2018-02-26,7,19,26.34994589
16797,2018-02-27,7,19,26.37023214
16798,2018-02-28,7,19,26.39030384
16799,2018-03-01,7,19,26.41016326
16800,2018-03-02,7,19,26.42981264
16801,2018-03-03,7,19,26.44925421
16802,2018-03-04,7,19,26.46849015
16803,2018-03-05,7,19,26.48752265
16804,2018-03-06,7,19,26.50635386
16805,2018-03-07,7,19,26.52498591
16806,2018-03-08,7,19,26.5434209
16807,2018-03-09,7,19,26.56166092
16808,2018-03-10,7,19,26.57970803
16809,2018-03-11,7,19,26.59756427
16810,2018-03-12,7,19,26.61523165
16811,2018-03-13,7,19,26.63271218
16812,2018-03-14,7,19,26.65000784
16813,2018-03-15,7,19,26.66712057
16814,2018-03-16,7,19,26.68405231
16815,2018-03-17,7,19,26.70080498
16816,2018-03-18,7,19,26.71738047
16817,2018-03-19,7,19,26.73378066
16818,2018-03-20,7,19,26.75000739
16819,2018-03-21,7,19,26.76606251
16820,2018-03-22,7,19,26.78194782
16821,2018-03-23,7,19,26.79766512
16822,2018-03-24,7,19,26.8132162
16823,2018-03-25,7,19,26.82860281
16824,2018-03-26,7,19,26.84382668
16825,2018-03-27,7,19,26.85888954
16826,2018-03-28,7,19,26.87379309
16827,2018-03-29,7,19,26.88853902
16828,2018-03-30,7,19,26.903129
16829,2018-03-31,7,19,26.91756467
16830,2018-01-01,8,19,50.97134402
16831,2018-01-02,8,19,50.83225243
16832,2018-01-03,8,19,48.45692478
16833,2018-01-04,8,19,52.13546666
16834,2018-01-05,8,19,51.59858299
16835,2018-01-06,8,19,51.02615611
16836,2018-01-07,8,19,50.67051878
16837,2018-01-08,8,19,50.10174388
16838,2018-01-09,8,19,50.57948595
16839,2018-01-10,8,19,50.47882958
16840,2018-01-11,8,19,50.38971016
16841,2018-01-12,8,19,50.24936558
16842,2018-01-13,8,19,50.08598644
16843,2018-01-14,8,19,50.09813635
16844,2018-01-15,8,19,50.04173534
16845,2018-01-16,8,19,49.99655097
16846,2018-01-17,8,19,49.93360781
16847,2018-01-18,8,19,49.86887522
16848,2018-01-19,8,19,49.83401027
16849,2018-01-20,8,19,49.79441695
16850,2018-01-21,8,19,49.76059917
16851,2018-01-22,8,19,49.72459926
16852,2018-01-23,8,19,49.68992996
16853,2018-01-24,8,19,49.6614587
16854,2018-01-25,8,19,49.63453144
16855,2018-01-26,8,19,49.61047217
16856,2018-01-27,8,19,49.58740431
16857,2018-01-28,8,19,49.56583132
16858,2018-01-29,8,19,49.54638627
16859,2018-01-30,8,19,49.52842026
16860,2018-01-31,8,19,49.5120437
16861,2018-02-01,8,19,49.49680872
16862,2018-02-02,8,19,49.48270998
16863,2018-02-03,8,19,49.46976301
16864,2018-02-04,8,19,49.4578309
16865,2018-02-05,8,19,49.44687342
16866,2018-02-06,8,19,49.43675628
16867,2018-02-07,8,19,49.42742374
16868,2018-02-08,8,19,49.41882696
16869,2018-02-09,8,19,49.41090523
16870,2018-02-10,8,19,49.40361288
16871,2018-02-11,8,19,49.39689097
16872,2018-02-12,8,19,49.39069567
16873,2018-02-13,8,19,49.3849868
16874,2018-02-14,8,19,49.37972624
16875,2018-02-15,8,19,49.37488019
16876,2018-02-16,8,19,49.37041462
16877,2018-02-17,8,19,49.36629971
16878,2018-02-18,8,19,49.36250793
16879,2018-02-19,8,19,49.35901398
16880,2018-02-20,8,19,49.35579472
16881,2018-02-21,8,19,49.35282835
16882,2018-02-22,8,19,49.35009503
16883,2018-02-23,8,19,49.3475764
16884,2018-02-24,8,19,49.34525563
16885,2018-02-25,8,19,49.34311721
16886,2018-02-26,8,19,49.34114679
16887,2018-02-27,8,19,49.33933118
16888,2018-02-28,8,19,49.3376582
16889,2018-03-01,8,19,49.33611664
16890,2018-03-02,8,19,49.3346962
16891,2018-03-03,8,19,49.33338735
16892,2018-03-04,8,19,49.33218133
16893,2018-03-05,8,19,49.33107006
16894,2018-03-06,8,19,49.33004609
16895,2018-03-07,8,19,49.32910257
16896,2018-03-08,8,19,49.32823317
16897,2018-03-09,8,19,49.32743207
16898,2018-03-10,8,19,49.32669391
16899,2018-03-11,8,19,49.32601374
16900,2018-03-12,8,19,49.32538701
16901,2018-03-13,8,19,49.32480952
16902,2018-03-14,8,19,49.32427739
16903,2018-03-15,8,19,49.32378707
16904,2018-03-16,8,19,49.32333527
16905,2018-03-17,8,19,49.32291896
16906,2018-03-18,8,19,49.32253536
16907,2018-03-19,8,19,49.3221819
16908,2018-03-20,8,19,49.32185621
16909,2018-03-21,8,19,49.3215561
16910,2018-03-22,8,19,49.32127957
16911,2018-03-23,8,19,49.32102476
16912,2018-03-24,8,19,49.32078998
16913,2018-03-25,8,19,49.32057364
16914,2018-03-26,8,19,49.32037429
16915,2018-03-27,8,19,49.32019061
16916,2018-03-28,8,19,49.32002135
16917,2018-03-29,8,19,49.3198654
16918,2018-03-30,8,19,49.31972169
16919,2018-03-31,8,19,49.31958928
16920,2018-01-01,9,19,42.36813608
16921,2018-01-02,9,19,41.01976104
16922,2018-01-03,9,19,42.00941923
16923,2018-01-04,9,19,42.82412011
16924,2018-01-05,9,19,42.45125263
16925,2018-01-06,9,19,42.37320523
16926,2018-01-07,9,19,42.08523379
16927,2018-01-08,9,19,42.21530812
16928,2018-01-09,9,19,42.37081075
16929,2018-01-10,9,19,42.35045508
16930,2018-01-11,9,19,42.33851724
16931,2018-01-12,9,19,42.28240322
16932,2018-01-13,9,19,42.29658532
16933,2018-01-14,9,19,42.3253091
16934,2018-01-15,9,19,42.33063478
16935,2018-01-16,9,19,42.33174968
16936,2018-01-17,9,19,42.32281409
16937,2018-01-18,9,19,42.32472283
16938,2018-01-19,9,19,42.33067656
16939,2018-01-20,9,19,42.33403631
16940,2018-01-21,9,19,42.33600779
16941,2018-01-22,9,19,42.33568361
16942,2018-01-23,9,19,42.33679127
16943,2018-01-24,9,19,42.33873963
16944,2018-01-25,9,19,42.34047624
16945,2018-01-26,9,19,42.34188612
16946,2018-01-27,9,19,42.34276152
16947,2018-01-28,9,19,42.34374151
16948,2018-01-29,9,19,42.34483355
16949,2018-01-30,9,19,42.34589484
16950,2018-01-31,9,19,42.34686324
16951,2018-02-01,9,19,42.34768654
16952,2018-02-02,9,19,42.34846964
16953,2018-02-03,9,19,42.34923371
16954,2018-02-04,9,19,42.34996587
16955,2018-02-05,9,19,42.35065246
16956,2018-02-06,9,19,42.35128216
16957,2018-02-07,9,19,42.35187228
16958,2018-02-08,9,19,42.35243074
16959,2018-02-09,9,19,42.35295907
16960,2018-02-10,9,19,42.35345617
16961,2018-02-11,9,19,42.35392077
16962,2018-02-12,9,19,42.35435655
16963,2018-02-13,9,19,42.35476645
16964,2018-02-14,9,19,42.35515237
16965,2018-02-15,9,19,42.3555153
16966,2018-02-16,9,19,42.35585598
16967,2018-02-17,9,19,42.35617591
16968,2018-02-18,9,19,42.35647656
16969,2018-02-19,9,19,42.35675921
16970,2018-02-20,9,19,42.35702489
16971,2018-02-21,9,19,42.35727452
16972,2018-02-22,9,19,42.35750905
16973,2018-02-23,9,19,42.35772943
16974,2018-02-24,9,19,42.35793654
16975,2018-02-25,9,19,42.35813118
16976,2018-02-26,9,19,42.35831409
16977,2018-02-27,9,19,42.35848596
16978,2018-02-28,9,19,42.35864746
16979,2018-03-01,9,19,42.35879923
16980,2018-03-02,9,19,42.35894186
16981,2018-03-03,9,19,42.35907588
16982,2018-03-04,9,19,42.35920183
16983,2018-03-05,9,19,42.35932018
16984,2018-03-06,9,19,42.35943139
16985,2018-03-07,9,19,42.3595359
16986,2018-03-08,9,19,42.35963411
16987,2018-03-09,9,19,42.3597264
16988,2018-03-10,9,19,42.35981313
16989,2018-03-11,9,19,42.35989463
16990,2018-03-12,9,19,42.35997121
16991,2018-03-13,9,19,42.36004318
16992,2018-03-14,9,19,42.3601108
16993,2018-03-15,9,19,42.36017435
16994,2018-03-16,9,19,42.36023407
16995,2018-03-17,9,19,42.36029019
16996,2018-03-18,9,19,42.36034293
16997,2018-03-19,9,19,42.36039248
16998,2018-03-20,9,19,42.36043905
16999,2018-03-21,9,19,42.36048281
17000,2018-03-22,9,19,42.36052394
17001,2018-03-23,9,19,42.36056258
17002,2018-03-24,9,19,42.36059889
17003,2018-03-25,9,19,42.36063302
17004,2018-03-26,9,19,42.36066509
17005,2018-03-27,9,19,42.36069522
17006,2018-03-28,9,19,42.36072354
17007,2018-03-29,9,19,42.36075015
17008,2018-03-30,9,19,42.36077515
17009,2018-03-31,9,19,42.36079865
17010,2018-01-01,10,19,40.61542616
17011,2018-01-02,10,19,40.71187405
17012,2018-01-03,10,19,39.483785
17013,2018-01-04,10,19,40.25730363
17014,2018-01-05,10,19,43.11846537
17015,2018-01-06,10,19,42.20918151
17016,2018-01-07,10,19,42.31656034
17017,2018-01-08,10,19,41.92836943
17018,2018-01-09,10,19,42.18097
17019,2018-01-10,10,19,42.8351698
17020,2018-01-11,10,19,42.91727199
17021,2018-01-12,10,19,43.063856
17022,2018-01-13,10,19,43.05194038
17023,2018-01-14,10,19,43.17654483
17024,2018-01-15,10,19,43.38303103
17025,2018-01-16,10,19,43.51236532
17026,2018-01-17,10,19,43.63153186
17027,2018-01-18,10,19,43.70323088
17028,2018-01-19,10,19,43.79402431
17029,2018-01-20,10,19,43.89826039
17030,2018-01-21,10,19,43.99207591
17031,2018-01-22,10,19,44.07869642
17032,2018-01-23,10,19,44.15046922
17033,2018-01-24,10,19,44.22092073
17034,2018-01-25,10,19,44.2908283
17035,2018-01-26,10,19,44.35742517
17036,2018-01-27,10,19,44.41998941
17037,2018-01-28,10,19,44.47678893
17038,2018-01-29,10,19,44.53037011
17039,2018-01-30,10,19,44.58139254
17040,2018-01-31,10,19,44.62985916
17041,2018-02-01,10,19,44.67558386
17042,2018-02-02,10,19,44.7182415
17043,2018-02-03,10,19,44.7583325
17044,2018-02-04,10,19,44.79614715
17045,2018-02-05,10,19,44.83187505
17046,2018-02-06,10,19,44.86556977
17047,2018-02-07,10,19,44.89723765
17048,2018-02-08,10,19,44.92702865
17049,2018-02-09,10,19,44.95508213
17050,2018-02-10,10,19,44.98152641
17051,2018-02-11,10,19,45.0064469
17052,2018-02-12,10,19,45.02990894
17053,2018-02-13,10,19,45.05199662
17054,2018-02-14,10,19,45.07279457
17055,2018-02-15,10,19,45.09238561
17056,2018-02-16,10,19,45.11084024
17057,2018-02-17,10,19,45.12822037
17058,2018-02-18,10,19,45.14458705
17059,2018-02-19,10,19,45.15999958
17060,2018-02-20,10,19,45.17451524
17061,2018-02-21,10,19,45.18818676
17062,2018-02-22,10,19,45.20106265
17063,2018-02-23,10,19,45.21318873
17064,2018-02-24,10,19,45.22460854
17065,2018-02-25,10,19,45.23536352
17066,2018-02-26,10,19,45.24549256
17067,2018-02-27,10,19,45.25503203
17068,2018-02-28,10,19,45.26401616
17069,2018-03-01,10,19,45.2724772
17070,2018-03-02,10,19,45.28044565
17071,2018-03-03,10,19,45.28795024
17072,2018-03-04,10,19,45.29501797
17073,2018-03-05,10,19,45.30167427
17074,2018-03-06,10,19,45.30794306
17075,2018-03-07,10,19,45.3138469
17076,2018-03-08,10,19,45.31940705
17077,2018-03-09,10,19,45.32464352
17078,2018-03-10,10,19,45.32957515
17079,2018-03-11,10,19,45.33421969
17080,2018-03-12,10,19,45.33859384
17081,2018-03-13,10,19,45.34271336
17082,2018-03-14,10,19,45.34659305
17083,2018-03-15,10,19,45.35024689
17084,2018-03-16,10,19,45.35368803
17085,2018-03-17,10,19,45.35692883
17086,2018-03-18,10,19,45.35998098
17087,2018-03-19,10,19,45.36285544
17088,2018-03-20,10,19,45.36556257
17089,2018-03-21,10,19,45.3681121
17090,2018-03-22,10,19,45.37051321
17091,2018-03-23,10,19,45.37277454
17092,2018-03-24,10,19,45.37490423
17093,2018-03-25,10,19,45.37690993
17094,2018-03-26,10,19,45.37879888
17095,2018-03-27,10,19,45.38057786
17096,2018-03-28,10,19,45.38225328
17097,2018-03-29,10,19,45.38383116
17098,2018-03-30,10,19,45.38531719
17099,2018-03-31,10,19,45.3867167
17100,2018-01-01,1,20,40.10415838
17101,2018-01-02,1,20,40.18147467
17102,2018-01-03,1,20,43.28612951
17103,2018-01-04,1,20,41.59600396
17104,2018-01-05,1,20,42.94745559
17105,2018-01-06,1,20,41.94400021
17106,2018-01-07,1,20,41.9887114
17107,2018-01-08,1,20,42.44897458
17108,2018-01-09,1,20,42.25421723
17109,2018-01-10,1,20,42.4776012
17110,2018-01-11,1,20,42.35067214
17111,2018-01-12,1,20,42.37876972
17112,2018-01-13,1,20,42.46270544
17113,2018-01-14,1,20,42.45649986
17114,2018-01-15,1,20,42.50656296
17115,2018-01-16,1,20,42.50351303
17116,2018-01-17,1,20,42.52229668
17117,2018-01-18,1,20,42.54769578
17118,2018-01-19,1,20,42.55994595
17119,2018-01-20,1,20,42.57898707
17120,2018-01-21,1,20,42.58929755
17121,2018-01-22,1,20,42.60201929
17122,2018-01-23,1,20,42.61489781
17123,2018-01-24,1,20,42.62531525
17124,2018-01-25,1,20,42.63601516
17125,2018-01-26,1,20,42.64483165
17126,2018-01-27,1,20,42.65345224
17127,2018-01-28,1,20,42.66157924
17128,2018-01-29,1,20,42.66889927
17129,2018-01-30,1,20,42.67581637
17130,2018-01-31,1,20,42.68205409
17131,2018-02-01,1,20,42.6878909
17132,2018-02-02,1,20,42.6933104
17133,2018-02-03,1,20,42.69829714
17134,2018-02-04,1,20,42.70292945
17135,2018-02-05,1,20,42.70719003
17136,2018-02-06,1,20,42.7111402
17137,2018-02-07,1,20,42.71479642
17138,2018-02-08,1,20,42.7181746
17139,2018-02-09,1,20,42.7213017
17140,2018-02-10,1,20,42.72419028
17141,2018-02-11,1,20,42.72686315
17142,2018-02-12,1,20,42.72933554
17143,2018-02-13,1,20,42.73162169
17144,2018-02-14,1,20,42.73373641
17145,2018-02-15,1,20,42.73569167
17146,2018-02-16,1,20,42.73750016
17147,2018-02-17,1,20,42.73917278
17148,2018-02-18,1,20,42.74071964
17149,2018-02-19,1,20,42.74215028
17150,2018-02-20,1,20,42.74347332
17151,2018-02-21,1,20,42.74469695
17152,2018-02-22,1,20,42.74582861
17153,2018-02-23,1,20,42.74687521
17154,2018-02-24,1,20,42.74784315
17155,2018-02-25,1,20,42.74873833
17156,2018-02-26,1,20,42.74956623
17157,2018-02-27,1,20,42.7503319
17158,2018-02-28,1,20,42.75104003
17159,2018-03-01,1,20,42.75169493
17160,2018-03-02,1,20,42.7523006
17161,2018-03-03,1,20,42.75286075
17162,2018-03-04,1,20,42.7533788
17163,2018-03-05,1,20,42.75385791
17164,2018-03-06,1,20,42.75430101
17165,2018-03-07,1,20,42.75471081
17166,2018-03-08,1,20,42.7550898
17167,2018-03-09,1,20,42.75544031
17168,2018-03-10,1,20,42.75576448
17169,2018-03-11,1,20,42.75606428
17170,2018-03-12,1,20,42.75634154
17171,2018-03-13,1,20,42.75659797
17172,2018-03-14,1,20,42.75683512
17173,2018-03-15,1,20,42.75705445
17174,2018-03-16,1,20,42.75725729
17175,2018-03-17,1,20,42.75744489
17176,2018-03-18,1,20,42.75761838
17177,2018-03-19,1,20,42.75777884
17178,2018-03-20,1,20,42.75792723
17179,2018-03-21,1,20,42.75806448
17180,2018-03-22,1,20,42.7581914
17181,2018-03-23,1,20,42.75830879
17182,2018-03-24,1,20,42.75841735
17183,2018-03-25,1,20,42.75851776
17184,2018-03-26,1,20,42.75861061
17185,2018-03-27,1,20,42.75869649
17186,2018-03-28,1,20,42.75877591
17187,2018-03-29,1,20,42.75884937
17188,2018-03-30,1,20,42.7589173
17189,2018-03-31,1,20,42.75898013
17190,2018-01-01,2,20,51.88322219
17191,2018-01-02,2,20,52.14411082
17192,2018-01-03,2,20,53.85030546
17193,2018-01-04,2,20,54.48749216
17194,2018-01-05,2,20,52.58598738
17195,2018-01-06,2,20,54.00679068
17196,2018-01-07,2,20,54.42306227
17197,2018-01-08,2,20,55.18233805
17198,2018-01-09,2,20,55.63532973
17199,2018-01-10,2,20,55.51326814
17200,2018-01-11,2,20,55.92936249
17201,2018-01-12,2,20,56.21811729
17202,2018-01-13,2,20,56.59194642
17203,2018-01-14,2,20,56.89127499
17204,2018-01-15,2,20,57.05247771
17205,2018-01-16,2,20,57.28311909
17206,2018-01-17,2,20,57.48963827
17207,2018-01-18,2,20,57.71105744
17208,2018-01-19,2,20,57.91151207
17209,2018-01-20,2,20,58.07428549
17210,2018-01-21,2,20,58.23680054
17211,2018-01-22,2,20,58.38788146
17212,2018-01-23,2,20,58.53637522
17213,2018-01-24,2,20,58.67528317
17214,2018-01-25,2,20,58.80050367
17215,2018-01-26,2,20,58.91861957
17216,2018-01-27,2,20,59.02889253
17217,2018-01-28,2,20,59.13376429
17218,2018-01-29,2,20,59.23228092
17219,2018-01-30,2,20,59.32369478
17220,2018-01-31,2,20,59.40927577
17221,2018-02-01,2,20,59.48928769
17222,2018-02-02,2,20,59.56455546
17223,2018-02-03,2,20,59.63518531
17224,2018-02-04,2,20,59.70121363
17225,2018-02-05,2,20,59.76302265
17226,2018-02-06,2,20,59.8208662
17227,2018-02-07,2,20,59.8751053
17228,2018-02-08,2,20,59.9259491
17229,2018-02-09,2,20,59.97356069
17230,2018-02-10,2,20,60.01814805
17231,2018-02-11,2,20,60.05989766
17232,2018-02-12,2,20,60.09901298
17233,2018-02-13,2,20,60.13566183
17234,2018-02-14,2,20,60.16999116
17235,2018-02-15,2,20,60.20214586
17236,2018-02-16,2,20,60.23226146
17237,2018-02-17,2,20,60.2604717
17238,2018-02-18,2,20,60.28689841
17239,2018-02-19,2,20,60.31165317
17240,2018-02-20,2,20,60.33484105
17241,2018-02-21,2,20,60.35656046
17242,2018-02-22,2,20,60.37690517
17243,2018-02-23,2,20,60.39596259
17244,2018-02-24,2,20,60.4138141
17245,2018-02-25,2,20,60.43053584
17246,2018-02-26,2,20,60.44619909
17247,2018-02-27,2,20,60.46087096
17248,2018-02-28,2,20,60.4746143
17249,2018-03-01,2,20,60.48748789
17250,2018-03-02,2,20,60.49954674
17251,2018-03-03,2,20,60.51084237
17252,2018-03-04,2,20,60.52142308
17253,2018-03-05,2,20,60.53133416
17254,2018-03-06,2,20,60.54061797
17255,2018-03-07,2,20,60.54931424
17256,2018-03-08,2,20,60.55746012
17257,2018-03-09,2,20,60.56509044
17258,2018-03-10,2,20,60.57223785
17259,2018-03-11,2,20,60.57893291
17260,2018-03-12,2,20,60.58520424
17261,2018-03-13,2,20,60.59107867
17262,2018-03-14,2,20,60.59658131
17263,2018-03-15,2,20,60.60173569
17264,2018-03-16,2,20,60.60656385
17265,2018-03-17,2,20,60.61108645
17266,2018-03-18,2,20,60.61532281
17267,2018-03-19,2,20,60.61929105
17268,2018-03-20,2,20,60.62300815
17269,2018-03-21,2,20,60.62649
17270,2018-03-22,2,20,60.62975148
17271,2018-03-23,2,20,60.63280655
17272,2018-03-24,2,20,60.63566826
17273,2018-03-25,2,20,60.63834886
17274,2018-03-26,2,20,60.64085981
17275,2018-03-27,2,20,60.64321184
17276,2018-03-28,2,20,60.64541501
17277,2018-03-29,2,20,60.64747875
17278,2018-03-30,2,20,60.64941187
17279,2018-03-31,2,20,60.65122265
17280,2018-01-01,3,20,48.22489438
17281,2018-01-02,3,20,48.75618054
17282,2018-01-03,3,20,49.40242931
17283,2018-01-04,3,20,50.12008231
17284,2018-01-05,3,20,51.81245197
17285,2018-01-06,3,20,50.6788118
17286,2018-01-07,3,20,50.70018844
17287,2018-01-08,3,20,50.67542497
17288,2018-01-09,3,20,50.949502
17289,2018-01-10,3,20,51.45710398
17290,2018-01-11,3,20,51.40550746
17291,2018-01-12,3,20,51.47843093
17292,2018-01-13,3,20,51.49406403
17293,2018-01-14,3,20,51.60850883
17294,2018-01-15,3,20,51.78847455
17295,2018-01-16,3,20,51.86913336
17296,2018-01-17,3,20,51.95202934
17297,2018-01-18,3,20,52.00533723
17298,2018-01-19,3,20,52.07812403
17299,2018-01-20,3,20,52.16649099
17300,2018-01-21,3,20,52.23862143
17301,2018-01-22,3,20,52.30628407
17302,2018-01-23,3,20,52.36187173
17303,2018-01-24,3,20,52.41800313
17304,2018-01-25,3,20,52.47569625
17305,2018-01-26,3,20,52.5297821
17306,2018-01-27,3,20,52.58103694
17307,2018-01-28,3,20,52.62729341
17308,2018-01-29,3,20,52.67133589
17309,2018-01-30,3,20,52.71390686
17310,2018-01-31,3,20,52.75449608
17311,2018-02-01,3,20,52.79311134
17312,2018-02-02,3,20,52.82918673
17313,2018-02-03,3,20,52.86328336
17314,2018-02-04,3,20,52.89569496
17315,2018-02-05,3,20,52.9265131
17316,2018-02-06,3,20,52.95579712
17317,2018-02-07,3,20,52.98345449
17318,2018-02-08,3,20,53.00962008
17319,2018-02-09,3,20,53.03441114
17320,2018-02-10,3,20,53.05792683
17321,2018-02-11,3,20,53.08023741
17322,2018-02-12,3,20,53.1013676
17323,2018-02-13,3,20,53.12137922
17324,2018-02-14,3,20,53.14033531
17325,2018-02-15,3,20,53.15830093
17326,2018-02-16,3,20,53.17533195
17327,2018-02-17,3,20,53.19147035
17328,2018-02-18,3,20,53.20676091
17329,2018-02-19,3,20,53.22124751
17330,2018-02-20,3,20,53.23497458
17331,2018-02-21,3,20,53.24798351
17332,2018-02-22,3,20,53.26031106
17333,2018-02-23,3,20,53.27199228
17334,2018-02-24,3,20,53.28306055
17335,2018-02-25,3,20,53.29354836
17336,2018-02-26,3,20,53.30348659
17337,2018-02-27,3,20,53.31290404
17338,2018-02-28,3,20,53.32182789
17339,2018-03-01,3,20,53.33028381
17340,2018-03-02,3,20,53.33829638
17341,2018-03-03,3,20,53.34588892
17342,2018-03-04,3,20,53.35308349
17343,2018-03-05,3,20,53.35990094
17344,2018-03-06,3,20,53.366361
17345,2018-03-07,3,20,53.37248239
17346,2018-03-08,3,20,53.37828288
17347,2018-03-09,3,20,53.3837793
17348,2018-03-10,3,20,53.3889876
17349,2018-03-11,3,20,53.39392287
17350,2018-03-12,3,20,53.39859943
17351,2018-03-13,3,20,53.40303082
17352,2018-03-14,3,20,53.40722992
17353,2018-03-15,3,20,53.41120889
17354,2018-03-16,3,20,53.41497929
17355,2018-03-17,3,20,53.41855203
17356,2018-03-18,3,20,53.42193748
17357,2018-03-19,3,20,53.42514545
17358,2018-03-20,3,20,53.42818526
17359,2018-03-21,3,20,53.43106572
17360,2018-03-22,3,20,53.43379518
17361,2018-03-23,3,20,53.43638156
17362,2018-03-24,3,20,53.43883236
17363,2018-03-25,3,20,53.44115468
17364,2018-03-26,3,20,53.44335526
17365,2018-03-27,3,20,53.44544048
17366,2018-03-28,3,20,53.44741639
17367,2018-03-29,3,20,53.44928872
17368,2018-03-30,3,20,53.4510629
17369,2018-03-31,3,20,53.45274407
17370,2018-01-01,4,20,46.09297517
17371,2018-01-02,4,20,45.94052141
17372,2018-01-03,4,20,47.09198802
17373,2018-01-04,4,20,46.76435029
17374,2018-01-05,4,20,47.6086162
17375,2018-01-06,4,20,47.33173932
17376,2018-01-07,4,20,47.3862202
17377,2018-01-08,4,20,47.62908886
17378,2018-01-09,4,20,47.69873511
17379,2018-01-10,4,20,47.94540028
17380,2018-01-11,4,20,47.9941931
17381,2018-01-12,4,20,48.08049259
17382,2018-01-13,4,20,48.1869171
17383,2018-01-14,4,20,48.27314094
17384,2018-01-15,4,20,48.38511461
17385,2018-01-16,4,20,48.46020297
17386,2018-01-17,4,20,48.53482548
17387,2018-01-18,4,20,48.60742779
17388,2018-01-19,4,20,48.67526573
17389,2018-01-20,4,20,48.744767
17390,2018-01-21,4,20,48.8054771
17391,2018-01-22,4,20,48.86276881
17392,2018-01-23,4,20,48.91663925
17393,2018-01-24,4,20,48.96747237
17394,2018-01-25,4,20,49.01639958
17395,2018-01-26,4,20,49.06179497
17396,2018-01-27,4,20,49.10447752
